Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"362855","1","2016-12-10 10:18:22","0","1396","<meaning><passive-voice><active-voice>","1",""
"362856","1","2016-12-10 10:23:46","0","1911","<word-choice><pronouns><questions>","1",""
"362864","1","2016-12-10 12:36:23","0","227","<expressions><grammatical-number><measuring-units>","0",""
"362865","1","2016-12-10 12:38:30","-3","1521","<metaphors>","1",""
"362872","1","2016-12-10 14:36:58","0","2669","<meaning>","1",""
"362890","1","2016-12-10 17:42:56","1","117","<grammaticality><verbs>","1",""
"362892","1","2016-12-10 17:55:51","0","267","<tenses><past-participles>","1",""
"362899","1","2016-12-10 19:19:01","2","429","<loanwords><french><class-based-usage>","3",""
"362912","1","2016-12-10 20:54:25","3","2510","<single-word-requests><phrase-requests>","5",""
"362922","1","2016-12-10 23:55:25","1","13504","<word-usage>","3",""
"362924","1","2016-12-11 00:07:18","25","2784","<expressions><terminology><popular-refrains>","7","3"
"362941","1","2016-12-11 05:25:41","-3","3639","<sentence><questions><who>","1",""
"362947","1","2016-12-11 08:23:01","2","871","<proverbs><proverb-requests>","1",""
"362949","1","2016-12-11 08:30:44","7","8315","<verb-agreement><relative-clauses><who><grammatical-person>","1","2"
"362950","1","2016-12-11 09:26:32","-2","678","<phrase-meaning>","2",""
"362952","1","2016-12-11 10:30:45","1","4547","<differences><gerund-vs-infinitive>","2","2"
"362953","1","2016-12-11 11:13:37","5","1433","<single-word-requests>","7","1"
"362954","1","2016-12-11 11:22:50","6","2539","<grammatical-number><general-vs-specific>","3","1"
"362955","1","2016-12-11 11:30:42","0","7089","<idiom-requests><metaphors><simile>","6",""
"362956","1","2016-12-11 11:30:48","0","543","<word-usage>","2",""
"362960","1","2016-12-11 13:03:54","4","6238","<single-word-requests><nouns><adjectives><derivational-morphology>","4",""
"362962","1","2016-12-11 13:28:34","0","2620","<single-word-requests>","5",""
"362968","1","2016-12-11 14:32:20","1","149","<single-word-requests><verbs>","2","1"
"362974","1","2016-12-11 15:29:45","3","1581","<phrases><expressions><phrasal-verbs><nineteenth-century-english>","4",""
"362977","1","2016-12-11 16:00:17","6","189","<word-choice><kinship-terms><historical-change>","1","1"
"362984","1","2016-12-11 16:40:26","2","76499","<single-word-requests><pejorative-language>","5","1"
"362985","1","2016-12-11 16:51:28","2","4476","<synonyms>","1",""
"362986","1","2016-12-11 16:53:51","2","260","<word-choice><subjunctive-mood><conditional-perfect><clefts>","1","2"
"362990","1","2016-12-11 17:27:54","0","387","<single-word-requests><nouns><pejorative-language>","1",""
"362992","1","2016-12-11 17:40:53","1","1613","<single-word-requests><synonyms><american-english>","1",""
"362999","1","2016-12-11 18:07:21","-1","1270","<pronouns><agreement>","1",""
"363015","1","2016-12-11 19:34:49","6","1064","<etymology><terminology><latin><mathematics><technical>","2","1"
"363020","1","2016-12-11 19:49:24","2","2053","<differences><adverbs><formality>","1",""
"363033","1","2016-12-11 20:33:02","1","546","<suffixes>","1","0"
"363039","1","2016-12-11 21:31:50","2","5688","<phrases>","1",""
"363044","1","2016-12-11 22:09:58","4","261","<usage>","1",""
"363061","1","2016-12-12 01:36:29","-1","55078","<grammar>","1",""
"363066","1","2016-12-12 04:04:50","-2","180","<sentence><literature>","3",""
"363068","1","2016-12-12 04:33:46","0","3651","<single-word-requests><phrase-requests>","3",""
"363070","1","2016-12-12 04:46:35","1","25","<grammaticality><conditionals>","0",""
"363071","1","2016-12-12 05:15:06","3","1054","<meaning>","1","1"
"363073","1","2016-12-12 05:16:06","5","43461","<grammar>","3",""
"363074","1","2016-12-12 05:17:46","0","181","<single-word-requests><phrase-requests>","3",""
"363079","1","2016-12-12 05:43:42","1","24","<compound-possessives>","0",""
"363083","1","2016-12-12 06:38:39","-2","57","<commas>","1",""
"363084","1","2016-12-12 06:39:23","0","802","<meaning-in-context><adjectives>","0",""
"363086","1","2016-12-12 07:05:55","-1","261","<subjunctive-mood>","2",""
"363088","1","2016-12-12 07:27:30","1","67","<prepositions>","0",""
"363090","1","2016-12-12 07:35:32","1","2848","<single-word-requests>","3","1"
"363092","1","2016-12-12 08:04:00","1","3934","<word-usage><grammaticality><formality><contractions><eye-dialect>","3","1"
"363095","1","2016-12-12 09:08:46","1","106","<single-word-requests><indefinite-articles>","2",""
"363102","1","2016-12-12 10:06:00","2","271","<single-word-requests>","5","1"
"363108","1","2016-12-12 10:35:43","0","371","<commas><academia>","1",""
"363109","1","2016-12-12 11:06:03","9","16853","<relative-clauses><appositives>","2","4"
"363110","1","2016-12-12 11:11:11","-1","2270","<single-word-requests><phrase-requests><synonyms>","2",""
"363114","1","2016-12-12 12:00:31","2","318","<grammar><nouns><adjectives>","1",""
"363121","1","2016-12-12 13:37:05","3","10165","<pronunciation><canadian-english><diphthongs>","3","0"
"363125","1","2016-12-12 14:08:41","0","1037","<sentence><syntactic-analysis><exceptions>","1","0"
"363126","1","2016-12-12 14:13:22","1","309","<pronunciation>","2",""
"363133","1","2016-12-12 15:28:50","44","7788","<single-word-requests><phrase-requests><antonyms>","12","2"
"363135","1","2016-12-12 15:48:52","0","158","<syntactic-analysis><sentence-patterns>","1",""
"363145","1","2016-12-12 16:59:39","2","7886","<single-word-requests><phrases>","4","0"
"363147","1","2016-12-12 17:07:09","1","807","<single-word-requests>","3",""
"363151","1","2016-12-12 17:27:47","0","499","<grammar><word-usage><reflexives>","0","1"
"363158","1","2016-12-12 18:16:58","3","315","<grammaticality><repetition>","1",""
"363176","1","2016-12-12 20:31:40","3","20164","<grammar><phrases>","2","1"
"363181","1","2016-12-12 21:00:38","4","1273","<phrases><usage>","4",""
"363185","1","2016-12-12 21:16:41","5","566","<locatives>","1","1"
"363186","1","2016-12-12 21:19:41","0","2613","<word-choice><word-usage><synonyms>","2","2"
"363188","1","2016-12-12 21:23:20","0","4395","<grammar>","2",""
"363189","1","2016-12-12 21:27:24","0","56","<single-word-requests>","1",""
"363193","1","2016-12-12 21:34:41","2","1019","<single-word-requests><meaning><phrases><expressions>","2","3"
"363200","1","2016-12-12 22:05:34","1","51","<nouns><modifiers>","1",""
"363211","1","2016-12-13 00:07:18","3","787","<single-word-requests>","5","1"
"363225","1","2016-12-13 01:03:47","7","1147","<single-word-requests>","1",""
"363229","1","2016-12-13 01:50:21","3","843","<grammaticality><grammatical-number><possessives><saxon-genitive>","4","2"
"363241","1","2016-12-13 05:24:41","1","100","<meaning><meaning-in-context>","1",""
"363245","1","2016-12-13 06:38:06","2","126","<grammaticality><question-mark>","1","1"
"363250","1","2016-12-13 07:58:10","2","306","<etymology><expressions>","0","1"
"363254","1","2016-12-13 08:43:04","0","906","<mathematics>","1","1"
"363256","1","2016-12-13 09:00:26","0","1281","<verbs><prepositions>","1",""
"363259","1","2016-12-13 09:18:18","1","6443","<grammar><prepositions><usage>","3",""
"363262","1","2016-12-13 09:31:05","0","45","<word-usage>","1","1"
"363264","1","2016-12-13 09:52:08","4","1857","<grammar><word-usage><abbreviations>","1",""
"363270","1","2016-12-13 11:36:23","-4","3174","<etymology><phrases>","3",""
"363274","1","2016-12-13 11:47:59","1","165","<single-word-requests><vocabulary>","1",""
"363285","1","2016-12-13 13:49:32","5","364","<single-word-requests><meaning>","4",""
"363291","1","2016-12-13 14:12:19","1","5615","<differences>","1",""
"363294","1","2016-12-13 14:32:06","0","577","<word-usage>","0",""
"363867","1","2016-12-13 14:53:14","1","2190","<single-word-requests><word-choice>","2",""
"363301","1","2016-12-13 15:26:49","3","961","<pronunciation><metathesis>","1",""
"363302","1","2016-12-13 15:33:57","2","2079","<pronunciation><vowels><canadian-english>","3",""
"363307","1","2016-12-13 16:00:24","1","90","<prepositions>","1",""
"363308","1","2016-12-13 16:09:38","1","2808","<meaning-in-context>","4",""
"363310","1","2016-12-13 16:23:38","19","5150","<single-word-requests><phrase-requests>","11","2"
"363323","1","2016-12-13 17:10:46","0","115","<word-choice>","1","0"
"363327","1","2016-12-13 17:32:27","0","115","<meaning-in-context><books><contradiction>","1",""
"363337","1","2016-12-13 18:37:39","2","2010","<etymology><expressions><numbers>","2",""
"363338","1","2016-12-13 18:41:23","0","6112","<expressions><gestures>","0",""
"363339","1","2016-12-13 18:46:19","0","2464","<word-choice><sentence><letter-writing><professions>","1",""
"363347","1","2016-12-13 19:46:37","1","7589","<single-word-requests>","5",""
"363348","1","2016-12-13 19:55:51","4","839","<single-word-requests>","6",""
"363349","1","2016-12-13 19:59:14","14","8613","<phrase-requests><idiom-requests>","15","1"
"363359","1","2016-12-13 20:56:59","3","1239","<single-word-requests><idioms>","3",""
"363367","1","2016-12-13 21:30:17","4","176","<idioms>","1",""
"363382","1","2016-12-13 22:55:15","2","111","<single-word-requests><phrase-requests><terminology>","0","1"
"363386","1","2016-12-13 23:04:18","0","398","<grammar>","1",""
"364146","1","2016-12-13 23:24:51","5","199","<pronunciation>","2","1"
"363398","1","2016-12-14 01:08:13","3","95","<phrase-requests>","0",""
"363399","1","2016-12-14 01:10:24","0","1285","<syntactic-analysis><ambiguity>","1","1"
"363401","1","2016-12-14 01:22:22","6","202","<rhetoric>","2",""
"363405","1","2016-12-14 02:16:15","1","118","<single-word-requests><adverbs><analogy>","2",""
"363406","1","2016-12-14 02:38:58","3","221","<single-word-requests><mathematics>","3",""
"363414","1","2016-12-14 03:47:43","0","3079","<meaning><differences>","1",""
"363416","1","2016-12-14 04:15:43","3","10165","<metaphors><simile>","1","1"
"363419","1","2016-12-14 04:40:44","3","4154","<single-word-requests>","3",""
"363420","1","2016-12-14 04:44:31","2","79","<single-word-requests>","1",""
"363423","1","2016-12-14 05:20:41","2","1912","<meaning><grammar><phrase-meaning>","1",""
"363427","1","2016-12-14 05:54:13","4","6678","<single-word-requests><oxymoron><personality>","5","1"
"363430","1","2016-12-14 06:09:35","0","155","<syntactic-analysis>","2",""
"363439","1","2016-12-14 08:19:08","0","65","<questions><infinitives><noun-phrases>","0",""
"363442","1","2016-12-14 08:56:35","2","100","<etymology><expressions>","1","2"
"363451","1","2016-12-14 10:18:16","1","4846","<phrases><american-english>","2",""
"363459","1","2016-12-14 12:18:05","2","466","<meaning><verbs>","2",""
"363467","1","2016-12-14 13:31:12","1","974","<or-nor>","2","1"
"363469","1","2016-12-14 13:38:58","12","24335","<single-word-requests><phrase-requests>","7",""
"363473","1","2016-12-14 14:00:10","2","52827","<differences><syntactic-analysis>","2","1"
"363475","1","2016-12-14 14:42:26","-1","742","<verbs><would>","2","1"
"363481","1","2016-12-14 15:42:11","0","253","<word-usage><where>","1",""
"363482","1","2016-12-14 15:44:28","0","605","<nouns><grammatical-number>","1",""
"363486","1","2016-12-14 15:52:02","0","1150","<verbs><expression-choice>","2",""
"363487","1","2016-12-14 15:56:04","2","870","<single-word-requests>","2","1"
"363500","1","2016-12-14 18:16:36","16","18244","<single-word-requests>","19","1"
"363501","1","2016-12-14 18:22:21","4","334","<phrasal-verbs><indian-english>","1",""
"363507","1","2016-12-14 18:56:00","6","30091","<pronunciation><abbreviations>","3",""
"363511","1","2016-12-14 19:19:10","2","202","<single-word-requests>","1",""
"363515","1","2016-12-14 19:34:04","2","24507","<single-word-requests>","4",""
"363521","1","2016-12-14 20:17:51","3","566","<writing-style>","1",""
"363524","1","2016-12-14 20:22:22","0","53","<meaning>","1",""
"363535","1","2016-12-14 20:58:31","19","7189","<single-word-requests><phrase-requests>","15","1"
"363540","1","2016-12-14 21:25:59","0","283","<phrase-meaning>","1",""
"363549","1","2016-12-14 22:08:09","0","1772","<grammaticality><tenses><sequence-of-tenses>","2",""
"363551","1","2016-12-14 22:23:35","0","549","<single-word-requests>","1",""
"363561","1","2016-12-14 23:07:16","0","1498","<meaning>","3",""
"363563","1","2016-12-14 23:13:04","0","116","<single-word-requests>","2",""
"363566","1","2016-12-14 23:18:22","7","4587","<antonyms><dickens>","4","1"
"363573","1","2016-12-14 23:56:28","6","988","<grammar><grammaticality><syntactic-analysis>","2","1"
"363585","1","2016-12-15 00:55:41","1","1217","<meaning><nuance>","2",""
"363589","1","2016-12-15 01:34:53","0","693","<idioms>","4",""
"363591","1","2016-12-15 01:42:54","2","4606","<phrases><idioms><history><interjections>","2",""
"363596","1","2016-12-15 02:50:15","1","77","<word-usage><phrase-requests>","1","1"
"363598","1","2016-12-15 02:53:36","1","375","<commas><oxford-comma><independent-clauses>","2",""
"363612","1","2016-12-15 04:57:40","1","2470","<would>","1",""
"363617","1","2016-12-15 06:08:31","3","6503","<idioms><idiom-meaning>","1",""
"363647","1","2016-12-15 06:40:51","1","806","<etymology><history>","1",""
"363621","1","2016-12-15 07:38:55","0","6438","<meaning>","2",""
"363628","1","2016-12-15 08:46:49","1","171","<phrase-meaning>","1",""
"363630","1","2016-12-15 09:36:28","3","2128","<word-choice><differences><american-english>","1","1"
"363635","1","2016-12-15 10:36:56","4","1085","<single-word-requests><slang>","2","1"
"363805","1","2016-12-15 12:40:02","-1","1528","<meaning><suffixes><morphology>","2",""
"363645","1","2016-12-15 12:48:01","2","1090","<meaning-in-context><syntactic-analysis><early-modern-english>","1",""
"363654","1","2016-12-15 13:30:38","22","3310","<single-word-requests><phrase-requests><terminology>","3","3"
"363665","1","2016-12-15 14:32:12","3","1697","<grammar><etymology><phrase-usage>","1","1"
"363666","1","2016-12-15 14:34:38","0","83","<grammaticality><syntactic-analysis>","1",""
"363670","1","2016-12-15 15:12:27","2","575","<single-word-requests><phrase-requests><idioms>","1",""
"363673","1","2016-12-15 15:27:42","2","3062","<single-word-requests><meaning><word-choice>","2",""
"363677","1","2016-12-15 15:51:38","3","7095","<phrase-meaning><popular-refrains>","4",""
"363692","1","2016-12-15 17:26:39","1","678","<differences><adjectives><suffixes><compounds>","1","1"
"363694","1","2016-12-15 17:33:09","0","118","<single-word-requests><word-choice>","2",""
"363699","1","2016-12-15 17:48:57","3","171","<phrase-requests>","2",""
"363711","1","2016-12-15 18:57:02","1","146","<grammar>","1",""
"363713","1","2016-12-15 19:00:46","5","3403","<phrase-origin>","2",""
"363720","1","2016-12-15 19:40:04","6","271","<forms-of-address>","2",""
"363724","1","2016-12-15 20:13:56","2","493","<word-usage><grammatical-number>","2","1"
"363725","1","2016-12-15 20:14:35","2","2599","<single-word-requests>","6",""
"363728","1","2016-12-15 20:56:38","11","3979","<phrase-meaning>","3","2"
"363746","1","2016-12-16 00:10:35","-1","74","<single-word-requests>","2","1"
"363752","1","2016-12-16 01:04:36","0","3036","<single-word-requests><meaning>","4",""
"363754","1","2016-12-16 01:26:39","1","230","<single-word-requests><nouns><antonyms>","3",""
"363763","1","2016-12-16 02:29:34","104","13134","<adjectives><syntactic-analysis><infinitives><emotions><esl>","12","17"
"363810","1","2016-12-16 10:16:21","-1","3461","<phrase-usage>","1","1"
"363811","1","2016-12-16 10:18:22","-2","9118","<etymology><nouns><grammatical-number><orthography>","1",""
"363815","1","2016-12-16 10:34:10","-1","85","<meaning>","1",""
"363821","1","2016-12-16 12:27:52","0","79","<grammaticality>","0",""
"363822","1","2016-12-16 12:33:27","2","1917","<grammar>","0",""
"363823","1","2016-12-16 13:00:06","3","877","<historical-change><origin-unknown>","3",""
"363825","1","2016-12-16 13:09:16","1","819","<idiom-requests>","1",""
"363836","1","2016-12-16 15:06:10","9","1175","<terminology><orthography><slang><formality><trademarks>","1",""
"363840","1","2016-12-16 15:26:38","4","821","<meaning>","2",""
"363845","1","2016-12-16 15:56:54","0","1348","<connotation>","2",""
"363850","1","2016-12-16 16:36:13","2","3479","<word-usage><ambiguity><dialects>","2","1"
"363852","1","2016-12-16 16:45:41","4","644","<grammar>","2","1"
"363860","1","2016-12-16 17:50:35","0","240","<word-usage><phrase-usage>","1",""
"363861","1","2016-12-16 17:54:06","0","482","<single-word-requests>","1",""
"363873","1","2016-12-16 19:42:25","14","7416","<single-word-requests><tone>","14","2"
"363874","1","2016-12-16 19:46:27","4","523","<single-word-requests><idioms>","4",""
"363886","1","2016-12-16 20:41:45","0","607","<single-word-requests>","3",""
"363887","1","2016-12-16 20:42:06","0","220","<relative-clauses><relative-pronouns>","1",""
"363897","1","2016-12-16 21:20:25","2","127356","<meaning>","1",""
"363906","1","2016-12-16 23:16:17","3","8813","<differences><usage>","2","1"
"363908","1","2016-12-16 23:55:28","4","610","<verbs><archaicisms><early-modern-english><lyrics><conjugation>","2","1"
"363914","1","2016-12-17 01:40:22","2","416","<expression-choice><comparatives>","1",""
"363921","1","2016-12-17 03:59:02","0","888","<etymology><phrases><usage>","1",""
"363933","1","2016-12-17 05:45:29","0","191","<meaning-in-context>","1",""
"363942","1","2016-12-17 08:24:02","2","159","<single-word-requests>","2","1"
"363948","1","2016-12-17 10:48:38","5","907","<meaning-in-context>","2","1"
"363949","1","2016-12-17 10:51:45","0","4737","<meaning><slang>","1",""
"363955","1","2016-12-17 11:37:17","1","139","<expressions><american-english>","1",""
"363958","1","2016-12-17 12:20:35","0","296","<meaning-in-context>","2",""
"363961","1","2016-12-17 12:43:35","4","140","<meaning-in-context><negation><comparatives>","2",""
"363964","1","2016-12-17 13:20:21","2","250","<punctuation><hyphenation><numbers>","1",""
"363968","1","2016-12-17 14:22:34","0","1400","<single-word-requests><vocabulary>","3",""
"363972","1","2016-12-17 14:41:25","-1","301","<synonyms>","1",""
"363984","1","2016-12-17 15:40:52","0","310","<commas>","1",""
"363988","1","2016-12-17 15:59:17","4","1959","<mathematics><danish>","3",""
"363996","1","2016-12-17 17:45:15","0","480","<dates><reading>","1","1"
"364003","1","2016-12-17 18:34:24","3","85","<phrase-requests><terminology>","1",""
"364005","1","2016-12-17 18:51:41","0","270","<single-word-requests>","2",""
"364006","1","2016-12-17 19:09:29","2","1549","<single-word-requests><epithet-requests>","2","1"
"364008","1","2016-12-17 19:54:06","-1","193","<word-usage>","2",""
"364012","1","2016-12-17 20:24:26","4","85","<single-word-requests><word-choice>","3",""
"364015","1","2016-12-17 20:41:51","0","162","<single-word-requests><expressions><synonyms>","1",""
"364017","1","2016-12-17 20:57:50","3","3110","<single-word-requests><phrase-requests><email>","4",""
"364022","1","2016-12-17 22:09:18","4","1534","<verbs><prefixes><past-participles>","5","1"
"364026","1","2016-12-17 23:15:14","2","2339","<meaning><synonyms>","2",""
"364030","1","2016-12-17 23:40:57","-1","204","<linguistics>","1",""
"364031","1","2016-12-17 23:43:36","0","249","<meaning><word-usage><translation>","0",""
"364036","1","2016-12-18 00:33:49","0","136","<phrase-meaning><contemporary-english>","2",""
"364040","1","2016-12-18 01:17:35","1","120","<word-usage>","1","1"
"364041","1","2016-12-18 01:36:53","0","449","<commas>","1",""
"364050","1","2016-12-18 03:22:18","7","28452","<single-word-requests>","2",""
"364058","1","2016-12-18 05:06:03","1","2182","<single-word-requests><phrase-requests>","1",""
"364059","1","2016-12-18 05:25:08","0","2984","<meaning>","2",""
"364061","1","2016-12-18 06:20:14","1","1303","<commas>","2","1"
"364068","1","2016-12-18 07:35:29","0","94","<adverb-position>","1",""
"364073","1","2016-12-18 08:55:33","1","141","<meaning><meaning-in-context><idiom-meaning>","1",""
"364076","1","2016-12-18 09:08:18","0","596","<phrases><expressions><quotes>","1",""
"364085","1","2016-12-18 10:55:33","2","7552","<word-choice><word-usage>","4","0"
"364098","1","2016-12-18 13:28:58","1","433","<word-choice><word-usage>","2",""
"364103","1","2016-12-18 14:25:17","9","632","<possessives><apostrophe>","4","2"
"364104","1","2016-12-18 15:07:49","0","95","<single-word-requests><synonyms>","1",""
"364110","1","2016-12-18 15:42:05","-1","2151","<idioms>","2",""
"364118","1","2016-12-18 16:59:22","1","554","<past-tense><past-participles>","2",""
"364119","1","2016-12-18 17:04:51","0","1021","<single-word-requests><vocabulary>","1","1"
"364125","1","2016-12-18 18:04:56","2","263","<word-usage>","2",""
"364131","1","2016-12-18 18:25:49","0","1179","<hyphenation><compound-adjectives>","1",""
"364134","1","2016-12-18 19:20:41","2","6253","<single-word-requests><expressions>","2","1"
"364135","1","2016-12-18 19:22:55","3","118","<phrases><phrase-requests>","4",""
"364145","1","2016-12-18 20:27:03","6","10189","<word-choice><etymology><word-usage><differences>","2",""
"364149","1","2016-12-18 21:05:55","1","594","<american-english><pronunciation>","1",""
"364150","1","2016-12-18 21:06:11","3","173","<word-choice><expressions><phrase-requests>","4",""
"364160","1","2016-12-18 22:34:25","7","2473","<single-word-requests><terminology><technical>","3",""
"364164","1","2016-12-18 23:45:29","0","374","<grammar>","0","0"
"364172","1","2016-12-19 01:33:12","2","3435","<meaning-in-context><business-language><finance>","2",""
"364173","1","2016-12-19 01:45:09","0","34","<grammaticality>","0",""
"364175","1","2016-12-19 01:51:29","2","616","<subjunctive-mood><irrealis-were><indicative>","1",""
"364176","1","2016-12-19 02:05:18","3","1801","<hyphenation>","2",""
"364183","1","2016-12-19 02:30:34","0","1268","<prepositions>","1",""
"364189","1","2016-12-19 04:27:15","1","2593","<grammatical-number><numbers><ielts>","1",""
"364190","1","2016-12-19 05:05:54","3","411","<grammatical-number><conjunctions><verb-agreement><coordinating-conjunctions>","1","1"
"364196","1","2016-12-19 05:51:30","77","46720","<single-word-requests>","14","8"
"364199","1","2016-12-19 06:08:10","7","11270","<single-word-requests>","2",""
"364216","1","2016-12-19 09:25:49","0","58171","<tenses><sentence><syntactic-analysis>","2",""
"364220","1","2016-12-19 10:05:39","4","243","<single-word-requests><phrase-requests>","1",""
"364221","1","2016-12-19 10:08:55","4","173","<word-usage><tenses><lyrics>","2",""
"364228","1","2016-12-19 11:14:44","2","6831","<verbs>","2",""
"364230","1","2016-12-19 11:22:11","0","75","<past-participles>","1",""
"364237","1","2016-12-19 12:02:55","4","758","<grammaticality><syntactic-analysis><prepositional-phrases><subject-verb-inversion><locative-inversion>","1",""
"364239","1","2016-12-19 12:12:13","2","753","<word-choice><meaning-in-context>","0",""
"364242","1","2016-12-19 12:59:57","3","496","<relative-clauses>","1",""
"364246","1","2016-12-19 13:28:51","1","2652","<single-word-requests><phrase-requests><pejorative-language>","2",""
"364249","1","2016-12-19 14:06:02","5","811","<word-choice><phrase-requests><terminology>","3","1"
"364256","1","2016-12-19 14:52:17","-1","596","<grammar>","1",""
"364262","1","2016-12-19 15:42:07","1","125","<word-usage><word-order>","3",""
"364263","1","2016-12-19 15:47:35","0","163","<grammaticality><honorifics><category><vocatives><parts-of-speech>","1",""
"364267","1","2016-12-19 16:13:43","11","12722","<grammar><abbreviations>","2","2"
"364268","1","2016-12-19 16:15:44","2","2122","<single-word-requests><phrase-requests>","2",""
"364270","1","2016-12-19 16:22:37","-3","697","<single-word-requests><phrase-requests>","2",""
"364271","1","2016-12-19 16:25:55","-2","96","<word-choice><word-usage><expressions><syntactic-analysis><sentence-patterns>","2",""
"364273","1","2016-12-19 16:34:00","0","3241","<grammar><verb-agreement>","1",""
"364277","1","2016-12-19 16:56:35","10","11004","<orthography>","0","1"
"364288","1","2016-12-19 17:39:40","6","1769","<etymology><quotations><quotation-marks><phrase-origin>","2","1"
"364294","1","2016-12-19 18:14:18","5","242","<translation><thou-thee-thy>","2",""
"364300","1","2016-12-19 19:13:13","1","36933","<single-word-requests>","4",""
"364302","1","2016-12-19 19:22:06","0","43","<verbs><tenses>","1",""
"364304","1","2016-12-19 19:27:41","1","290","<punctuation><commas><semicolon>","1",""
"364306","1","2016-12-19 19:32:50","0","3846","<meaning><conditionals><symbols>","2",""
"364312","1","2016-12-19 20:10:36","0","290","<contractions><contraction-vs-full-form>","1",""
"364314","1","2016-12-19 20:22:59","8","276","<terminology><translation>","2",""
"364317","1","2016-12-19 20:50:59","1","29832","<usage><contemporary-english>","3",""
"364328","1","2016-12-19 22:06:32","1","1877","<word-choice>","2",""
"364333","1","2016-12-19 22:49:46","3","525","<etymology><british-english><humor>","1",""
"364340","1","2016-12-19 23:54:32","1","15805","<grammar><adverbs><sentence>","2",""
"364341","1","2016-12-20 00:08:36","7","9000","<single-word-requests><phrase-requests>","2",""
"364344","1","2016-12-20 00:37:14","6","414","<american-english><pronunciation><modal-verbs><phonology><phonetics>","1","2"
"364354","1","2016-12-20 02:25:33","1","5347","<meaning><differences>","1",""
"364359","1","2016-12-20 03:28:05","1","8811","<word-order>","3",""
"364362","1","2016-12-20 03:46:52","3","438","<single-word-requests>","1",""
"364367","1","2016-12-20 05:07:35","2","270","<phrases><expressions>","2",""
"364381","1","2016-12-20 07:16:00","0","61","<errors>","0",""
"364384","1","2016-12-20 07:38:14","1","14581","<orthography>","2","1"
"364386","1","2016-12-20 07:39:43","-2","1727","<single-word-requests>","2","1"
"364388","1","2016-12-20 08:02:13","23","5428","<linguistics><vowels><language-formation><germanic-languages>","2","3"
"364401","1","2016-12-20 09:42:25","-1","1751","<definite-articles>","1",""
"364402","1","2016-12-20 09:58:41","2","136","<grammar><subject-verb-inversion><there-is>","1",""
"364406","1","2016-12-20 10:13:09","0","280","<meaning-in-context><connotation>","1","1"
"364410","1","2016-12-20 10:31:16","-4","138","<word-usage><dialects><comparatives>","1",""
"364412","1","2016-12-20 10:54:28","4","711","<single-word-requests>","2","1"
"364416","1","2016-12-20 11:16:06","16","15973","<idiom-requests>","10","1"
"364422","1","2016-12-20 11:42:27","1","33796","<prepositions>","2",""
"364426","1","2016-12-20 12:08:27","27","39510","<phrase-requests><idiom-requests>","14","2"
"364429","1","2016-12-20 12:27:32","1","959","<meaning-in-context><phrase-meaning>","1",""
"364430","1","2016-12-20 12:37:49","0","349","<pronouns><comparatives>","1",""
"364433","1","2016-12-20 12:46:28","1","1620","<meaning-in-context><prepositions><archaicisms>","1",""
"364438","1","2016-12-20 13:09:13","5","14795","<single-word-requests>","5",""
"364440","1","2016-12-20 13:18:59","0","2386","<meaning><meaning-in-context>","3",""
"364446","1","2016-12-20 13:50:14","5","219","<grammaticality><word-usage>","3",""
"364453","1","2016-12-20 14:43:10","1","269","<single-word-requests>","1","2"
"364461","1","2016-12-20 15:15:08","0","64334","<single-word-requests>","6",""
"364464","1","2016-12-20 15:47:16","1","6889","<orthography>","1","1"
"364467","1","2016-12-20 16:09:45","1","1430","<single-word-requests>","2",""
"364474","1","2016-12-20 16:36:37","19","3319","<etymology><american-english><history>","3","1"
"364487","1","2016-12-20 18:03:44","0","501","<prepositions>","1",""
"364491","1","2016-12-20 18:48:24","0","992","<ambiguity><possessives>","2",""
"364500","1","2016-12-20 19:50:53","1","160","<single-word-requests>","1",""
"364502","1","2016-12-20 20:09:58","1","794","<pronunciation>","1",""
"364504","1","2016-12-20 20:23:56","5","2365","<single-word-requests>","3","1"
"364512","1","2016-12-20 21:35:44","2","150","<word-choice>","1",""
"364514","1","2016-12-20 21:36:40","3","17511","<single-word-requests><adjectives>","8",""
"364523","1","2016-12-20 22:13:41","2","1766","<single-word-requests><phrase-requests>","2","1"
"364524","1","2016-12-20 22:22:02","2","663","<grammar>","0","1"
"364525","1","2016-12-20 22:26:37","0","3192","<grammar><grammatical-number>","0","2"
"364527","1","2016-12-20 22:47:37","0","1596","<single-word-requests><grammar><grammaticality><editing>","2",""
"364539","1","2016-12-21 01:35:11","10","2439","<grammar><pronouns><grammatical-case><old-english><this-that>","2","3"
"364543","1","2016-12-21 02:45:58","1","2066","<punctuation>","1",""
"364551","1","2016-12-21 04:57:41","1","3984","<symbols>","1",""
"364554","1","2016-12-21 05:13:35","2","65","<phrase-requests><terminology><idiom-requests><gender-politics>","0",""
"364555","1","2016-12-21 05:31:54","0","508","<single-word-requests><phrase-requests>","3","1"
"364558","1","2016-12-21 05:41:36","0","60","<single-word-requests><word-usage><expressions><phrase-requests><vocabulary>","1",""
"364569","1","2016-12-21 07:28:06","-1","811","<nouns><adjectives><ellipsis><superlative-degree>","1",""
"364571","1","2016-12-21 07:48:12","4","118","<terminology>","2","1"
"364572","1","2016-12-21 08:23:44","-1","132","<grammar><adverbs><commas><time>","1",""
